id,stateId,targetTable,gapFamily,sourceName,sourceUrl,domain,ledgerStatus,crawlMethod,priority,trustedMissingRows,sourceFamily,whyNeeded
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-st-martin-arc,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/st-martin-arc,thearc.org,ready_lightweight,static_fetch,64,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-tarc-serving-people-with-disabilities-their-families,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/tarc-serving-people-with-disabilities-their-families,thearc.org,ready_lightweight,static_fetch,64,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-terrebonne-arc,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/terrebonne-arc,thearc.org,ready_lightweight,static_fetch,64,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-baton-rouge,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-baton-rouge,thearc.org,ready_lightweight,static_fetch,64,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-caddo-bossier,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-caddo-bossier,thearc.org,ready_lightweight,static_fetch,64,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-iberville,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-iberville,thearc.org,ready_lightweight,static_fetch,64,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-acadiana,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-acadiana,thearc.org,ready_lightweight,static_fetch,64,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-aurora,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-aurora,thearc.org,ready_lightweight,static_fetch,64,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-east-ascension,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-east-ascension,thearc.org,ready_lightweight,static_fetch,64,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-greater-new-orleans,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-greater-new-orleans,thearc.org,ready_lightweight,static_fetch,64,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-morehouse,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-morehouse,thearc.org,ready_lightweight,static_fetch,64,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-northeast-colorado,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-northeast-colorado,thearc.org,ready_lightweight,static_fetch,64,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-ouachita-arco,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-ouachita-arco,thearc.org,ready_lightweight,static_fetch,64,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-southwest-colorado,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-southwest-colorado,thearc.org,ready_lightweight,static_fetch,64,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-st-charles-inc,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-st-charles-inc,thearc.org,ready_lightweight,static_fetch,64,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-the-central-mountains,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-the-central-mountains,thearc.org,ready_lightweight,static_fetch,64,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-the-pikes-peak-region,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-the-pikes-peak-region,thearc.org,ready_lightweight,static_fetch,64,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-rapides,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-rapides,thearc.org,ready_lightweight,static_fetch,64,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-achieve,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/achieve,thearc.org,ready_lightweight,static_fetch,62,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-coarc,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/coarc,thearc.org,ready_lightweight,static_fetch,62,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-intandem,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/intandem,thearc.org,ready_lightweight,static_fetch,62,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-liberty-arc,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/liberty-arc,thearc.org,ready_lightweight,static_fetch,62,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-mountain-lake-services,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/mountain-lake-services,thearc.org,ready_lightweight,static_fetch,62,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-mozaic,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/mozaic,thearc.org,ready_lightweight,static_fetch,62,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-rome-develooment-center,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/rome-develooment-center,thearc.org,ready_lightweight,static_fetch,62,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-adirondack-chapter,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-adirondack-chapter,thearc.org,ready_lightweight,static_fetch,62,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-community-league,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-community-league,thearc.org,ready_lightweight,static_fetch,62,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-glow,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-glow,thearc.org,ready_lightweight,static_fetch,62,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-greater-hudson-valley,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-greater-hudson-valley,thearc.org,ready_lightweight,static_fetch,62,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-lexington,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-lexington,thearc.org,ready_lightweight,static_fetch,62,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-rehabilitation-center,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-rehabilitation-center,thearc.org,ready_lightweight,static_fetch,62,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-resource-center,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-resource-center,thearc.org,ready_lightweight,static_fetch,62,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-arc-south-bay,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/arc-south-bay,thearc.org,ready_lightweight,static_fetch,58,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-arc-taft,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/arc-taft,thearc.org,ready_lightweight,static_fetch,58,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-barc,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/barc,thearc.org,ready_lightweight,static_fetch,58,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-desert-arc,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/desert-arc,thearc.org,ready_lightweight,static_fetch,58,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-the-east-bay,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-the-east-bay,thearc.org,ready_lightweight,static_fetch,58,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-montana,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/montana,thearc.org,ready_lightweight,static_fetch,56,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-the-three-rivers,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-the-three-rivers,thearc.org,ready_lightweight,static_fetch,55,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-bismarck,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-bismarck,thearc.org,ready_lightweight,static_fetch,53,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-dickinson-inc,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-dickinson-inc,thearc.org,ready_lightweight,static_fetch,53,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-the-piedmont-tri-county,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-the-piedmont-tri-county,thearc.org,ready_lightweight,static_fetch,46,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-tri-cities,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-tri-cities,thearc.org,ready_lightweight,static_fetch,39,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-portland-metro,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-portland-metro,thearc.org,ready_lightweight,static_fetch,36,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-utah,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/utah,thearc.org,ready_lightweight,static_fetch,29,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-walk-with-autism-ltd,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/walk-with-autism-ltd,thearc.org,ready_lightweight,static_fetch,29,0,arc_network,Needed to deepen local nonprofit help coverage.
